Date,Open,High,Low,Close,Volume,Project Name,Credits Issued
2022-03-15,44.77999877929688,45.66999816894531,44.56999969482422,34.69164276123047,549300,3.5 MW Small Hydro Project In Himachal Pradesh,982.0
2022-03-25,45.52000045776367,46.13999938964844,45.33000183105469,35.09486389160156,216300,Big River / Salmon Creek Forests - ARB,90932.0
2022-03-25,45.52000045776367,46.13999938964844,45.33000183105469,35.09486389160156,216300,"El Dorado Nitrogen, LP - Nitrous Oxide Abatement Project",388107.0
2022-03-31,47.2400016784668,47.2400016784668,46.0,35.49807357788086,290800,Institutional Improved Cook Stoves for Schools and Institutions in Uganda,542.0
2022-04-05,47.27999877929688,47.3650016784668,47.084999084472656,35.863250732421875,166000,Sidlaghatta Biogas Project,357.0
2022-04-06,46.88999938964844,46.900001525878906,46.4900016784668,35.55133056640625,339000,16.7 MW HAMZALI Hydroelectric Power Plant,998.0
2022-04-13,46.90999984741211,47.31999969482422,46.79999923706055,35.93172073364258,100300,Lawnhurst Farms Methane Reduction Project,6546.0
2022-04-13,46.90999984741211,47.31999969482422,46.79999923706055,35.93172073364258,100300,GS10789 VPA1: Efficient and Clean Cooking for households in Somalia,455.0
2022-04-21,50.4900016784668,50.650001525878906,50.060001373291016,38.13798904418945,289100,Virginia Highlands I,31265.0
2022-04-29,47.91999816894531,48.290000915527344,47.31999969482422,36.06105422973633,147300,"Wind Power Project at Anthiyur, Tamil Nadu",663.0
2022-05-03,49.04999923706055,49.27000045776367,48.9119987487793,37.36199188232422,277700,Manglares San Crisanto,1637.0
2022-05-03,49.04999923706055,49.27000045776367,48.9119987487793,37.36199188232422,277700,Manglares San Crisanto,3169.0
2022-05-03,49.04999923706055,49.27000045776367,48.9119987487793,37.36199188232422,277700,Manglares San Crisanto,1429.0
2022-05-03,49.04999923706055,49.27000045776367,48.9119987487793,37.36199188232422,277700,Manglares San Crisanto,2746.0
2022-05-03,49.04999923706055,49.27000045776367,48.9119987487793,37.36199188232422,277700,Manglares San Crisanto,767.0
2022-05-03,49.04999923706055,49.27000045776367,48.9119987487793,37.36199188232422,277700,Manglares San Crisanto,1486.0
2022-05-06,50.220001220703125,50.7400016784668,49.86000061035156,38.2673225402832,690000,Ejido Topia,7071.0
2022-05-06,50.220001220703125,50.7400016784668,49.86000061035156,38.2673225402832,690000,Ejido Topia,8019.0
2022-05-06,50.220001220703125,50.7400016784668,49.86000061035156,38.2673225402832,690000,Ejido Valle de Topia,9419.0
2022-05-06,50.220001220703125,50.7400016784668,49.86000061035156,38.2673225402832,690000,Ejido Valle de Topia,10681.0
2022-05-06,50.220001220703125,50.7400016784668,49.86000061035156,38.2673225402832,690000,Comunidad Rio y Papudos,4762.0
2022-05-06,50.220001220703125,50.7400016784668,49.86000061035156,38.2673225402832,690000,Comunidad Rio y Papudos,5431.0
2022-05-06,50.220001220703125,50.7400016784668,49.86000061035156,38.2673225402832,690000,Ejido Salto de Camellones,15812.0
2022-05-06,50.220001220703125,50.7400016784668,49.86000061035156,38.2673225402832,690000,Ejido Salto de Camellones,19283.0
2022-05-09,48.83000183105469,49.15999984741211,48.15999984741211,36.669681549072266,858400,Sudbury Road Landfill Gas Destruction Project,890.0
2022-05-09,48.83000183105469,49.15999984741211,48.15999984741211,36.669681549072266,858400,Sudbury Road Landfill Gas Destruction Project,4259.0
2022-05-09,48.83000183105469,49.15999984741211,48.15999984741211,36.669681549072266,858400,Sudbury Road Landfill Gas Destruction Project,11765.0
2022-05-09,48.83000183105469,49.15999984741211,48.15999984741211,36.669681549072266,858400,Sudbury Road Landfill Gas Destruction Project,3498.0
2022-05-10,48.95000076293945,49.27999877929688,48.43199920654297,37.22505187988281,315500,Bucakkisla HPP Run-Of-River Hydro Project,770.0
2022-05-11,48.63999938964844,49.93000030517578,48.619998931884766,37.18701171875,246500,Blue Source-Wolf River Improved Forest Management Project,27574.0
2022-05-12,47.9900016784668,48.630001068115234,47.880001068115234,36.5023078918457,496900,Buckeye Forest Project,136322.0
2022-05-12,47.9900016784668,48.630001068115234,47.880001068115234,36.5023078918457,496900,Gualala River Forest - ARB,64966.0
2022-05-13,47.97999954223633,48.58000183105469,47.86000061035156,36.79140472412109,228000,Hollow Tree,85208.0
2022-05-13,47.97999954223633,48.58000183105469,47.86000061035156,36.79140472412109,228000,Hollow Tree,45164.0
2022-05-13,47.97999954223633,48.58000183105469,47.86000061035156,36.79140472412109,228000,Hollow Tree,78853.0
2022-05-13,47.97999954223633,48.58000183105469,47.86000061035156,36.79140472412109,228000,Phlogiston Phase I,824046.0
2022-05-16,48.630001068115234,49.38999938964844,48.58000183105469,37.50653839111328,175600,Carbono Petcacab,18760.0
2022-05-16,48.630001068115234,49.38999938964844,48.58000183105469,37.50653839111328,175600,Carbono Petcacab,18968.0
2022-05-16,48.630001068115234,49.38999938964844,48.58000183105469,37.50653839111328,175600,Carbono Petcacab,15658.0
2022-05-18,47.20000076293945,47.95000076293945,47.06999969482422,36.13713455200195,663400,Ejido sierra de Agua,492.0
2022-05-18,47.20000076293945,47.95000076293945,47.06999969482422,36.13713455200195,663400,Ejido sierra de Agua,940.0
2022-05-18,47.20000076293945,47.95000076293945,47.06999969482422,36.13713455200195,663400,Ejido La Libertad,963.0
2022-05-18,47.20000076293945,47.95000076293945,47.06999969482422,36.13713455200195,663400,Ejido La Libertad,1841.0
2022-05-18,47.20000076293945,47.95000076293945,47.06999969482422,36.13713455200195,663400,Ejido San Pedro Buenavista,382.0
2022-05-18,47.20000076293945,47.95000076293945,47.06999969482422,36.13713455200195,663400,Ejido San Pedro Buenavista,732.0
2022-05-18,47.20000076293945,47.95000076293945,47.06999969482422,36.13713455200195,663400,Ejido Coatitila,663.0
2022-05-18,47.20000076293945,47.95000076293945,47.06999969482422,36.13713455200195,663400,Ejido Coatitila,1269.0
2022-05-18,47.20000076293945,47.95000076293945,47.06999969482422,36.13713455200195,663400,Ejido El Agua de Los Pescados y sus Anexos,189.0
2022-05-18,47.20000076293945,47.95000076293945,47.06999969482422,36.13713455200195,663400,Ejido El Agua de Los Pescados y sus Anexos,363.0
2022-05-18,47.20000076293945,47.95000076293945,47.06999969482422,36.13713455200195,663400,Predio Las Piedras,521.0
2022-05-18,47.20000076293945,47.95000076293945,47.06999969482422,36.13713455200195,663400,Predio Las Piedras,996.0
2022-05-18,47.20000076293945,47.95000076293945,47.06999969482422,36.13713455200195,663400,Ejido Las Vigas,3355.0
2022-05-18,47.20000076293945,47.95000076293945,47.06999969482422,36.13713455200195,663400,Ejido Las Vigas,5610.0
2022-05-18,47.20000076293945,47.95000076293945,47.06999969482422,36.13713455200195,663400,Ejido Tonalaco,679.0
2022-05-18,47.20000076293945,47.95000076293945,47.06999969482422,36.13713455200195,663400,Ejido Tonalaco,1137.0
2022-05-19,46.86000061035156,47.72100067138672,46.7400016784668,35.962154388427734,415300,"8 MW bundled wind power project, proposed by Ghodawat Industries (India) Pvt. Ltd.",947.0
2022-05-24,47.27000045776367,47.81999969482422,47.150001525878906,36.03062438964844,226600,"Rentech Nitrogen, LLC - Nitric Acid Plant 2",113446.0
2022-05-24,47.27000045776367,47.81999969482422,47.150001525878906,36.03062438964844,226600,"Rentech Nitrogen, LLC - Nitric Acid Plant 2",36537.0
2022-05-27,49.0099983215332,49.130001068115234,48.79199981689453,37.2554817199707,142800,San Jerónimo ZacapexCO2 - Ejido,9860.0
2022-05-27,49.0099983215332,49.130001068115234,48.79199981689453,37.2554817199707,142800,San Jerónimo ZacapexCO2 - Ejido,3096.0
2022-05-27,49.0099983215332,49.130001068115234,48.79199981689453,37.2554817199707,142800,San Jerónimo ZacapexCO2 - Ejido,9310.0
2022-05-27,49.0099983215332,49.130001068115234,48.79199981689453,37.2554817199707,142800,San Jerónimo ZacapexCO2 - Ejido,2913.0
2022-05-27,49.0099983215332,49.130001068115234,48.79199981689453,37.2554817199707,142800,San Jerónimo ZacapexCO2 - Bienes Comunales,4514.0
2022-05-27,49.0099983215332,49.130001068115234,48.79199981689453,37.2554817199707,142800,San Jerónimo ZacapexCO2 - Bienes Comunales,11918.0
2022-05-27,49.0099983215332,49.130001068115234,48.79199981689453,37.2554817199707,142800,San Jerónimo ZacapexCO2 - Bienes Comunales,4278.0
2022-05-27,49.0099983215332,49.130001068115234,48.79199981689453,37.2554817199707,142800,San Jerónimo ZacapexCO2 - Bienes Comunales,11183.0
2022-05-27,49.0099983215332,49.130001068115234,48.79199981689453,37.2554817199707,142800,A-Gas 1-2022,59147.0
2022-06-07,48.18000030517578,48.31999969482422,47.84000015258789,36.44905471801758,121500,RBS 2019,1687611.0
2022-06-07,48.18000030517578,48.31999969482422,47.84000015258789,36.44905471801758,121500,Lassen,246426.0
2022-06-07,48.18000030517578,48.31999969482422,47.84000015258789,36.44905471801758,121500,Martell,293284.0
2022-06-08,47.90999984741211,48.18000030517578,47.61000061035156,36.51752471923828,254500,Solar PV power project by Roha Dyechem Pvt.  Ltd. (EKIESL.CDM.Aug-11-02),313.0
2022-06-09,48.709999084472656,48.93000030517578,47.619998931884766,36.251251220703125,188000,Suzlon 8.40 MW Wind Power Project,317.0
2022-06-09,48.709999084472656,48.93000030517578,47.619998931884766,36.251251220703125,188000,Suzlon 8.40 MW Wind Power Project,794.0
2022-06-10,47.70000076293945,48.04999923706055,47.61000061035156,36.47187423706055,178700,ILTF/NICC & SIG Fond Du Lac Band Forest Carbon Project,291.0
2022-06-13,46.97999954223633,47.34999847412109,46.63100051879883,35.50568008422852,297500,6 MW Wind Power Project in Maharashtra by PTC India,781.0
2022-06-15,47.31999969482422,48.31499862670898,47.31999969482422,36.63164138793945,153200,GS1247 VPA 142 Manicaland Safe Water,653.0
2022-06-15,47.31999969482422,48.31499862670898,47.31999969482422,36.63164138793945,153200,GS1247 VPA 143 Manicaland Safe Water,605.0
2022-06-15,47.31999969482422,48.31499862670898,47.31999969482422,36.63164138793945,153200,GS1247 VPA 144 Manicaland Safe Water,638.0
2022-06-15,47.31999969482422,48.31499862670898,47.31999969482422,36.63164138793945,153200,GS1247 VPA 145 Manicaland Safe Water,673.0
2022-06-15,47.31999969482422,48.31499862670898,47.31999969482422,36.63164138793945,153200,GS1247 VPA 146 Manicaland Safe Water,780.0
2022-06-15,47.31999969482422,48.31499862670898,47.31999969482422,36.63164138793945,153200,GS1247 VPA 147 Manicaland Safe Water,606.0
2022-06-16,47.15999984741211,47.45000076293945,46.7400016784668,35.908897399902344,281400,Charlotte County Zemel Road Landfill Gas Capture Project,22677.0
2022-06-17,47.310001373291016,47.310001373291016,46.36000061035156,35.43721389770508,210000,GS1247 VPA 256 Northern Ethiopia Community Safe Water,750.0
2022-06-17,47.310001373291016,47.310001373291016,46.36000061035156,35.43721389770508,210000,"Grouped Project for restoration of degraded lands in Jaguar Corridors, Colombia",128.0
2022-06-21,47.61000061035156,48.06999969482422,47.459999084472656,36.27407455444336,314400,May Ranch Avoided Grassland Conversion,9585.0
2022-06-22,46.93000030517578,46.93000030517578,46.20000076293945,35.26984405517578,416800,CGN Aletai Qinghe Phase I 20MWp Grid-connected PV Power Plant Project,352.0
2022-06-22,46.93000030517578,46.93000030517578,46.20000076293945,35.26984405517578,416800,CGN Hami Phase I 20MWp Grid-connected PV Power Plant Project,313.0
2022-06-22,46.93000030517578,46.93000030517578,46.20000076293945,35.26984405517578,416800,CGN Kashi Yingjisha Phase I 20MWp Grid-connected PV Power Plant Project,270.0
2022-06-23,46.63999938964844,47.150001525878906,46.52999877929688,35.55133056640625,250800,American Soda LLC Waste Mine Methane Project,346846.0
2022-06-28,47.25,48.470001220703125,47.220001220703125,36.61642456054688,236400,Chaput Family Farms,6582.0
2022-06-28,47.25,48.470001220703125,47.220001220703125,36.61642456054688,236400,Chaput Family Farms,4149.0
2022-06-28,47.25,48.470001220703125,47.220001220703125,36.61642456054688,236400,Solar Water Heater Program in India-CPA-6,344.0
2022-06-29,48.4900016784668,48.4900016784668,48.02000045776367,36.72293472290039,182500,Indigo U.S. Project No.1,8946.0
2022-06-29,48.4900016784668,48.4900016784668,48.02000045776367,36.72293472290039,182500,Indigo U.S. Project No.1,10664.0
2022-06-29,48.4900016784668,48.4900016784668,48.02000045776367,36.72293472290039,182500,Indigo U.S. Project No.1,2615.0
2022-06-30,48.47999954223633,49.25,48.47999954223633,37.45328521728515,273000,"Captura de carbono en los Bosques de la Comunidad Indígena Nuevo San Juan Parangaricutiro, México.",41245.0
2022-07-05,47.09000015258789,47.09000015258789,46.2599983215332,35.323097229003906,387300,Pueblos Mancomunados de Oaxaca,9606.0
2022-07-05,47.09000015258789,47.09000015258789,46.2599983215332,35.323097229003906,387300,Pueblos Mancomunados de Oaxaca,22772.0
2022-07-06,46.459999084472656,46.92100143432617,46.369998931884766,35.399173736572266,150800,GS1247 VPA 261 Improved Kitchen Regimes Multi-Country PoA - Dowa Boreholes Malawi,745.0
2022-07-06,46.459999084472656,46.92100143432617,46.369998931884766,35.399173736572266,150800,GS1247 VPA 262 Improved Kitchen Regimes Multi-Country PoA - Dowa Boreholes Malawi,608.0
2022-07-06,46.459999084472656,46.92100143432617,46.369998931884766,35.399173736572266,150800,GS1247 VPA 263 Improved Kitchen Regimes Multi-Country PoA - Dowa Boreholes Malawi,316.0
2022-07-06,46.459999084472656,46.92100143432617,46.369998931884766,35.399173736572266,150800,GS1247 VPA 264 Improved Kitchen Regimes Multi-Country PoA - Dowa Boreholes Malawi,331.0
2022-07-06,46.459999084472656,46.92100143432617,46.369998931884766,35.399173736572266,150800,GS1247 VPA 265 Improved Kitchen Regimes Multi-Country PoA - Dowa Boreholes Malawi,158.0
2022-07-06,46.459999084472656,46.92100143432617,46.369998931884766,35.399173736572266,150800,"2.45 MW Wind Power Project in Rajasthan, India by Yamuna Power and Infrastructure Ltd.",364.0
2022-07-07,46.810001373291016,47.220001220703125,46.70000076293945,35.66544723510742,257300,Phlogiston Phase I,1624780.0
2022-07-08,46.7599983215332,46.7599983215332,46.09999847412109,35.30788040161133,167900,El Nopalillo - ASRTulancingo,330.0
2022-07-08,46.7599983215332,46.7599983215332,46.09999847412109,35.30788040161133,167900,El Nopalillo - ASRTulancingo,549.0
2022-07-08,46.7599983215332,46.7599983215332,46.09999847412109,35.30788040161133,167900,Cima de Togo - ASRTulancingo,1604.0
2022-07-08,46.7599983215332,46.7599983215332,46.09999847412109,35.30788040161133,167900,Cima de Togo - ASRTulancingo,2657.0
2022-07-08,46.7599983215332,46.7599983215332,46.09999847412109,35.30788040161133,167900,Chacalapa - ASRTulancingo,335.0
2022-07-08,46.7599983215332,46.7599983215332,46.09999847412109,35.30788040161133,167900,Chacalapa - ASRTulancingo,557.0
2022-07-08,46.7599983215332,46.7599983215332,46.09999847412109,35.30788040161133,167900,El Ocote - ASRTulancingo,199.0
2022-07-08,46.7599983215332,46.7599983215332,46.09999847412109,35.30788040161133,167900,El Ocote - ASRTulancingo,330.0
2022-07-08,46.7599983215332,46.7599983215332,46.09999847412109,35.30788040161133,167900,Xahuayalulco - ASRTulancingo,883.0
2022-07-08,46.7599983215332,46.7599983215332,46.09999847412109,35.30788040161133,167900,Xahuayalulco - ASRTulancingo,1463.0
2022-07-08,46.7599983215332,46.7599983215332,46.09999847412109,35.30788040161133,167900,Hueyapan - ASRTulancingo,148.0
2022-07-08,46.7599983215332,46.7599983215332,46.09999847412109,35.30788040161133,167900,Hueyapan - ASRTulancingo,246.0
2022-07-08,46.7599983215332,46.7599983215332,46.09999847412109,35.30788040161133,167900,Las Puentes y Anexos - ASRTulancingo,894.0
2022-07-08,46.7599983215332,46.7599983215332,46.09999847412109,35.30788040161133,167900,Las Puentes y Anexos - ASRTulancingo,1481.0
2022-07-08,46.7599983215332,46.7599983215332,46.09999847412109,35.30788040161133,167900,La Estancia - ASRTulancingo,247.0
2022-07-08,46.7599983215332,46.7599983215332,46.09999847412109,35.30788040161133,167900,La Estancia - ASRTulancingo,410.0
2022-07-08,46.7599983215332,46.7599983215332,46.09999847412109,35.30788040161133,167900,El Ventorrillo - ASRTulancingo,276.0
2022-07-08,46.7599983215332,46.7599983215332,46.09999847412109,35.30788040161133,167900,El Ventorrillo - ASRTulancingo,458.0
2022-07-08,46.7599983215332,46.7599983215332,46.09999847412109,35.30788040161133,167900,San Lorenzo Sayula - ASRTulancingo,484.0
2022-07-08,46.7599983215332,46.7599983215332,46.09999847412109,35.30788040161133,167900,San Lorenzo Sayula - ASRTulancingo,803.0
2022-07-08,46.7599983215332,46.7599983215332,46.09999847412109,35.30788040161133,167900,Sabanetas - ASRTulancingo,217.0
2022-07-08,46.7599983215332,46.7599983215332,46.09999847412109,35.30788040161133,167900,Sabanetas - ASRTulancingo,361.0
2022-07-08,46.7599983215332,46.7599983215332,46.09999847412109,35.30788040161133,167900,Tecocomulco - ASRTulancingo,179.0
2022-07-08,46.7599983215332,46.7599983215332,46.09999847412109,35.30788040161133,167900,Tecocomulco - ASRTulancingo,299.0
2022-07-08,46.7599983215332,46.7599983215332,46.09999847412109,35.30788040161133,167900,Emiliano Zapata - ASRTulancingo,162.0
2022-07-08,46.7599983215332,46.7599983215332,46.09999847412109,35.30788040161133,167900,Emiliano Zapata - ASRTulancingo,269.0
2022-07-08,46.7599983215332,46.7599983215332,46.09999847412109,35.30788040161133,167900,Los Romeros - ASRTulancingo,373.0
2022-07-08,46.7599983215332,46.7599983215332,46.09999847412109,35.30788040161133,167900,Los Romeros - ASRTulancingo,619.0
2022-07-08,46.7599983215332,46.7599983215332,46.09999847412109,35.30788040161133,167900,San Pedro Huixotitla - ASRTulancingo,651.0
2022-07-08,46.7599983215332,46.7599983215332,46.09999847412109,35.30788040161133,167900,San Pedro Huixotitla - ASRTulancingo,1080.0
2022-07-08,46.7599983215332,46.7599983215332,46.09999847412109,35.30788040161133,167900,Puentecillas y Anexos - ASRTulancingo,328.0
2022-07-08,46.7599983215332,46.7599983215332,46.09999847412109,35.30788040161133,167900,Puentecillas y Anexos - ASRTulancingo,543.0
2022-07-08,46.7599983215332,46.7599983215332,46.09999847412109,35.30788040161133,167900,Alhuajoyucan - ASRTulancingo,260.0
2022-07-08,46.7599983215332,46.7599983215332,46.09999847412109,35.30788040161133,167900,Alhuajoyucan - ASRTulancingo,433.0
2022-07-08,46.7599983215332,46.7599983215332,46.09999847412109,35.30788040161133,167900,Ixtula y Sembo - ASRTulancingo,75.0
2022-07-08,46.7599983215332,46.7599983215332,46.09999847412109,35.30788040161133,167900,Ixtula y Sembo - ASRTulancingo,126.0
2022-07-08,46.7599983215332,46.7599983215332,46.09999847412109,35.30788040161133,167900,GS1247 VPA 181 Zoba Debub Community Boreholes,259.0
2022-07-11,46.400001525878906,46.709999084472656,46.209999084472656,35.17854690551758,92900,Ejido Malila,506.0
2022-07-11,46.400001525878906,46.709999084472656,46.209999084472656,35.17854690551758,92900,Ejido Malila,82.0
2022-07-11,46.400001525878906,46.709999084472656,46.209999084472656,35.17854690551758,92900,Ejido Malila,460.0
2022-07-11,46.400001525878906,46.709999084472656,46.209999084472656,35.17854690551758,92900,Ejido La Selva,15297.0
2022-07-11,46.400001525878906,46.709999084472656,46.209999084472656,35.17854690551758,92900,Ejido La Selva,2492.0
2022-07-11,46.400001525878906,46.709999084472656,46.209999084472656,35.17854690551758,92900,Ejido La Selva,12907.0
2022-07-11,46.400001525878906,46.709999084472656,46.209999084472656,35.17854690551758,92900,Solar for Forest,87.0
2022-07-11,46.400001525878906,46.709999084472656,46.209999084472656,35.17854690551758,92900,Solar for Forest,426.0
2022-07-11,46.400001525878906,46.709999084472656,46.209999084472656,35.17854690551758,92900,Solar for Forest,434.0
2022-07-11,46.400001525878906,46.709999084472656,46.209999084472656,35.17854690551758,92900,Solar for Forest,361.0
2022-07-11,46.400001525878906,46.709999084472656,46.209999084472656,35.17854690551758,92900,GS1247 VPA 191 Zambia Eastern Province Safe Water Project,931.0
2022-07-12,46.45000076293945,46.79999923706055,46.36000061035156,35.36113357543945,193000,Cedar Grove Composting,20145.0
2022-07-12,46.45000076293945,46.79999923706055,46.36000061035156,35.36113357543945,193000,Cedar Grove - Maple Valley OWC Composting Project,23823.0
2022-07-14,45.540000915527344,45.66999816894531,45.02999877929688,34.53187942504883,198700,Ejido Atopixco,2517.0
2022-07-14,45.540000915527344,45.66999816894531,45.02999877929688,34.53187942504883,198700,Ejido Atopixco,409.0
2022-07-14,45.540000915527344,45.66999816894531,45.02999877929688,34.53187942504883,198700,Ejido Atopixco,2322.0
2022-07-14,45.540000915527344,45.66999816894531,45.02999877929688,34.53187942504883,198700,Ejido Atopixco,377.0
2022-07-14,45.540000915527344,45.66999816894531,45.02999877929688,34.53187942504883,198700,Ejido Zacualtipán,1818.0
2022-07-14,45.540000915527344,45.66999816894531,45.02999877929688,34.53187942504883,198700,Ejido Zacualtipán,295.0
2022-07-14,45.540000915527344,45.66999816894531,45.02999877929688,34.53187942504883,198700,Ejido Zacualtipán,1670.0
2022-07-18,45.880001068115234,46.08000183105469,45.5,34.64600372314453,312300,Washington Beef LLC Greenhouse Gas and Solids Reduction Project,18652.0
2022-07-20,44.72999954223633,44.72999954223633,43.59999847412109,33.23855209350586,479300,Four Hills Farm,11373.0
2022-07-20,44.72999954223633,44.72999954223633,43.59999847412109,33.23855209350586,479300,Four Hills Farm,3079.0
2022-07-21,43.36000061035156,43.869998931884766,43.209999084472656,33.314632415771484,228700,Finite Carbon - Upper Hudson Woodlands ATP IFM,92046.0
2022-07-21,43.36000061035156,43.869998931884766,43.209999084472656,33.314632415771484,228700,Captura de Carbono San Bartolo O2,2913.0
2022-07-21,43.36000061035156,43.869998931884766,43.209999084472656,33.314632415771484,228700,Captura de Carbono San Bartolo O2,2442.0
2022-07-21,43.36000061035156,43.869998931884766,43.209999084472656,33.314632415771484,228700,Captura de Carbono San Bartolo O2,2806.0
2022-07-21,43.36000061035156,43.869998931884766,43.209999084472656,33.314632415771484,228700,Captura de Carbono San Bartolo O2,2341.0
2022-07-21,43.36000061035156,43.869998931884766,43.209999084472656,33.314632415771484,228700,"Carbono, Agua y Biodiversidad Indígena La Trinidad",291.0
2022-07-21,43.36000061035156,43.869998931884766,43.209999084472656,33.314632415771484,228700,"Carbono, Agua y Biodiversidad Indígena La Trinidad",7899.0
2022-07-21,43.36000061035156,43.869998931884766,43.209999084472656,33.314632415771484,228700,"Carbono, Agua y Biodiversidad Indígena Xiacuí",962.0
2022-07-21,43.36000061035156,43.869998931884766,43.209999084472656,33.314632415771484,228700,"Carbono, Agua y Biodiversidad Indígena Xiacuí",26007.0
2022-07-21,43.36000061035156,43.869998931884766,43.209999084472656,33.314632415771484,228700,"Carbono, Agua y Biodiversidad Indígena Capulálpam",198.0
2022-07-21,43.36000061035156,43.869998931884766,43.209999084472656,33.314632415771484,228700,"Carbono, Agua y Biodiversidad Indígena Capulálpam",5356.0
2022-07-21,43.36000061035156,43.869998931884766,43.209999084472656,33.314632415771484,228700,"Carbono, Agua y Biodiversidad Indígena Maninaltepec",459.0
2022-07-21,43.36000061035156,43.869998931884766,43.209999084472656,33.314632415771484,228700,"Carbono, Agua y Biodiversidad Indígena Maninaltepec",12421.0
2022-07-21,43.36000061035156,43.869998931884766,43.209999084472656,33.314632415771484,228700,"Carbono, Agua y Biodiversidad Indígena Metaltepec",163.0
2022-07-21,43.36000061035156,43.869998931884766,43.209999084472656,33.314632415771484,228700,"Carbono, Agua y Biodiversidad Indígena Metaltepec",4439.0
2022-07-21,43.36000061035156,43.869998931884766,43.209999084472656,33.314632415771484,228700,"Carbono, Agua y Biodiversidad Indígena Metaltepec",148.0
2022-07-21,43.36000061035156,43.869998931884766,43.209999084472656,33.314632415771484,228700,"Carbono, Agua y Biodiversidad Indígena Metaltepec",3802.0
2022-07-21,43.36000061035156,43.869998931884766,43.209999084472656,33.314632415771484,228700,"Carbono, Agua y Biodiversidad Indígena Peñoles",1015.0
2022-07-21,43.36000061035156,43.869998931884766,43.209999084472656,33.314632415771484,228700,"Carbono, Agua y Biodiversidad Indígena Peñoles",27433.0
2022-07-21,43.36000061035156,43.869998931884766,43.209999084472656,33.314632415771484,228700,"Carbono, Agua y Biodiversidad Indígena Peñoles",908.0
2022-07-21,43.36000061035156,43.869998931884766,43.209999084472656,33.314632415771484,228700,"Carbono, Agua y Biodiversidad Indígena Peñoles",21798.0
2022-07-21,43.36000061035156,43.869998931884766,43.209999084472656,33.314632415771484,228700,"Carbono, Agua y Biodiversidad Indígena Jaltianguis",288.0
2022-07-21,43.36000061035156,43.869998931884766,43.209999084472656,33.314632415771484,228700,"Carbono, Agua y Biodiversidad Indígena Jaltianguis",7794.0
2022-07-21,43.36000061035156,43.869998931884766,43.209999084472656,33.314632415771484,228700,"Carbono, Agua y Biodiversidad Indígena Jaltianguis",232.0
2022-07-21,43.36000061035156,43.869998931884766,43.209999084472656,33.314632415771484,228700,"Carbono, Agua y Biodiversidad Indígena Jaltianguis",5840.0
2022-07-21,43.36000061035156,43.869998931884766,43.209999084472656,33.314632415771484,228700,GS5047 VPA21 African Improved Cookstoves and Clean Water Programme: Nyagatare Safe Water Project I,273.0
2022-07-21,43.36000061035156,43.869998931884766,43.209999084472656,33.314632415771484,228700,GS5047 VPA22 African Improved Cookstoves and Clean Water Programme: Nyagatare Safe Water Project II,267.0
2022-07-21,43.36000061035156,43.869998931884766,43.209999084472656,33.314632415771484,228700,GS5047 VPA23 African Improved Cookstoves and Clean Water Programme: Nyagatare Safe Water Project III,266.0
2022-07-21,43.36000061035156,43.869998931884766,43.209999084472656,33.314632415771484,228700,GS5047 VPA24 African Improved Cookstoves and Clean Water Programme: Nyagatare Safe Water Project IV,266.0
2022-07-21,43.36000061035156,43.869998931884766,43.209999084472656,33.314632415771484,228700,GS5047 VPA25 African Improved Cookstoves and Clean Water Programme: Nyagatare Safe Water Project V,265.0
2022-07-21,43.36000061035156,43.869998931884766,43.209999084472656,33.314632415771484,228700,GS5047 VPA26 African Improved Cookstoves and Clean Water Programme: Nyagatare Safe Water Project VI,265.0
2022-07-21,43.36000061035156,43.869998931884766,43.209999084472656,33.314632415771484,228700,GS5047 VPA27 African Improved Cookstoves and Clean Water Programme: Nyagatare Safe Water Project VII,265.0
2022-07-21,43.36000061035156,43.869998931884766,43.209999084472656,33.314632415771484,228700,GS5047 VPA28 African Improved Cookstoves and Clean Water Programme: Nyagatare Safe Water Project VIII,265.0
2022-07-21,43.36000061035156,43.869998931884766,43.209999084472656,33.314632415771484,228700,GS5047 VPA29 African Improved Cookstoves and Clean Water Programme: Nyagatare Safe Water Project IX,265.0
2022-07-21,43.36000061035156,43.869998931884766,43.209999084472656,33.314632415771484,228700,GS5047 VPA30 African Improved Cookstoves and Clean Water Programme: Nyagatare Safe Water Project X,265.0
2022-07-21,43.36000061035156,43.869998931884766,43.209999084472656,33.314632415771484,228700,GS5047 VPA31 African Improved Cookstoves and Clean Water Programme: Nyagatare Safe Water Project XI,265.0
2022-07-21,43.36000061035156,43.869998931884766,43.209999084472656,33.314632415771484,228700,GS5047 VPA32 African Improved Cookstoves and Clean Water Programme: Nyagatare Safe Water Project XII,265.0
2022-07-22,43.79999923706055,43.83000183105469,42.55699920654297,32.49298858642578,435400,"Carbono, Agua y Biodiversidad Indígena Ixtlán",882.0
2022-07-22,43.79999923706055,43.83000183105469,42.55699920654297,32.49298858642578,435400,"Carbono, Agua y Biodiversidad Indígena Ixtlán",23824.0
2022-07-22,43.79999923706055,43.83000183105469,42.55699920654297,32.49298858642578,435400,Bi-County Landfill Gas Destruction Project,102406.0
2022-07-25,43.20000076293945,43.31999969482422,42.59999847412109,32.66796875,197400,Brook View Dairy Methane Reduction Project,20582.0
2022-07-25,43.20000076293945,43.31999969482422,42.59999847412109,32.66796875,197400,Verwey Hanford Dairy Digester,49659.0
